,path,emotion
4596,data/training\Actor_26\26_01_01_01_mob_disgust.wav,disgust
4597,data/training\Actor_26\26_01_01_01_mode_disgust.wav,disgust
4598,data/training\Actor_26\26_01_01_01_mood_disgust.wav,disgust
4599,data/training\Actor_26\26_01_01_01_moon_disgust.wav,disgust
4600,data/training\Actor_26\26_01_01_01_nice_disgust.wav,disgust
4601,data/training\Actor_26\26_01_01_01_note_disgust.wav,disgust
4602,data/training\Actor_26\26_01_01_01_numb_disgust.wav,disgust
4603,data/training\Actor_26\26_01_01_01_pad_disgust.wav,disgust
4604,data/training\Actor_26\26_01_01_01_page_disgust.wav,disgust
4605,data/training\Actor_26\26_01_01_01_pain_disgust.wav,disgust
4606,data/training\Actor_26\26_01_01_01_pass_disgust.wav,disgust
4607,data/training\Actor_26\26_01_01_01_pearl_disgust.wav,disgust
4608,data/training\Actor_26\26_01_01_01_peg_disgust.wav,disgust
4609,data/training\Actor_26\26_01_01_01_perch_disgust.wav,disgust
4610,data/training\Actor_26\26_01_01_01_phone_disgust.wav,disgust
4611,data/training\Actor_26\26_01_01_01_pick_disgust.wav,disgust
4612,data/training\Actor_26\26_01_01_01_pike_disgust.wav,disgust
4613,data/training\Actor_26\26_01_01_01_pole_disgust.wav,disgust
4614,data/training\Actor_26\26_01_01_01_pool_disgust.wav,disgust
4615,data/training\Actor_26\26_01_01_01_puff_disgust.wav,disgust
4616,data/training\Actor_26\26_01_01_01_rag_disgust.wav,disgust
4617,data/training\Actor_26\26_01_01_01_raid_disgust.wav,disgust
4618,data/training\Actor_26\26_01_01_01_rain_disgust.wav,disgust
4619,data/training\Actor_26\26_01_01_01_raise_disgust.wav,disgust
4620,data/training\Actor_26\26_01_01_01_rat_disgust.wav,disgust
4621,data/training\Actor_26\26_01_01_01_reach_disgust.wav,disgust
4622,data/training\Actor_26\26_01_01_01_read_disgust.wav,disgust
4623,data/training\Actor_26\26_01_01_01_red_disgust.wav,disgust
4624,data/training\Actor_26\26_01_01_01_ring_disgust.wav,disgust
4625,data/training\Actor_26\26_01_01_01_ripe_disgust.wav,disgust
4626,data/training\Actor_26\26_01_01_01_road_disgust.wav,disgust
4627,data/training\Actor_26\26_01_01_01_room_disgust.wav,disgust
4628,data/training\Actor_26\26_01_01_01_rose_disgust.wav,disgust
4629,data/training\Actor_26\26_01_01_01_rot_disgust.wav,disgust
4630,data/training\Actor_26\26_01_01_01_rough_disgust.wav,disgust
4631,data/training\Actor_26\26_01_01_01_rush_disgust.wav,disgust
4632,data/training\Actor_26\26_01_01_01_said_disgust.wav,disgust
4633,data/training\Actor_26\26_01_01_01_sail_disgust.wav,disgust
4634,data/training\Actor_26\26_01_01_01_search_disgust.wav,disgust
4635,data/training\Actor_26\26_01_01_01_seize_disgust.wav,disgust
4636,data/training\Actor_26\26_01_01_01_sell_disgust.wav,disgust
4637,data/training\Actor_26\26_01_01_01_shack_disgust.wav,disgust
4638,data/training\Actor_26\26_01_01_01_shall_disgust.wav,disgust
4639,data/training\Actor_26\26_01_01_01_shawl_disgust.wav,disgust
4640,data/training\Actor_26\26_01_01_01_sheep_disgust.wav,disgust
4641,data/training\Actor_26\26_01_01_01_shirt_disgust.wav,disgust
4642,data/training\Actor_26\26_01_01_01_should_disgust.wav,disgust
4643,data/training\Actor_26\26_01_01_01_shout_disgust.wav,disgust
4644,data/training\Actor_26\26_01_01_01_size_disgust.wav,disgust
4645,data/training\Actor_26\26_01_01_01_soap_disgust.wav,disgust
4646,data/training\Actor_26\26_01_01_01_soup_disgust.wav,disgust
4647,data/training\Actor_26\26_01_01_01_sour_disgust.wav,disgust
4648,data/training\Actor_26\26_01_01_01_south_disgust.wav,disgust
4649,data/training\Actor_26\26_01_01_01_sub_disgust.wav,disgust
4650,data/training\Actor_26\26_01_01_01_such_disgust.wav,disgust
4651,data/training\Actor_26\26_01_01_01_sure_disgust.wav,disgust
4652,data/training\Actor_26\26_01_01_01_take_disgust.wav,disgust
4653,data/training\Actor_26\26_01_01_01_talk_disgust.wav,disgust
4654,data/training\Actor_26\26_01_01_01_tape_disgust.wav,disgust
4655,data/training\Actor_26\26_01_01_01_team_disgust.wav,disgust
4656,data/training\Actor_26\26_01_01_01_tell_disgust.wav,disgust
4657,data/training\Actor_26\26_01_01_01_thin_disgust.wav,disgust
4658,data/training\Actor_26\26_01_01_01_third_disgust.wav,disgust
4659,data/training\Actor_26\26_01_01_01_thought_disgust.wav,disgust
4660,data/training\Actor_26\26_01_01_01_thumb_disgust.wav,disgust
4661,data/training\Actor_26\26_01_01_01_time_disgust.wav,disgust
4662,data/training\Actor_26\26_01_01_01_tip_disgust.wav,disgust
4663,data/training\Actor_26\26_01_01_01_tire_disgust.wav,disgust
4664,data/training\Actor_26\26_01_01_01_ton_disgust.wav,disgust
4665,data/training\Actor_26\26_01_01_01_tool_disgust.wav,disgust
4666,data/training\Actor_26\26_01_01_01_tough_disgust.wav,disgust
4667,data/training\Actor_26\26_01_01_01_turn_disgust.wav,disgust
4668,data/training\Actor_26\26_01_01_01_vine_disgust.wav,disgust
4669,data/training\Actor_26\26_01_01_01_voice_disgust.wav,disgust
4670,data/training\Actor_26\26_01_01_01_void_disgust.wav,disgust
4671,data/training\Actor_26\26_01_01_01_vote_disgust.wav,disgust
4672,data/training\Actor_26\26_01_01_01_wag_disgust.wav,disgust
4673,data/training\Actor_26\26_01_01_01_walk_disgust.wav,disgust
4674,data/training\Actor_26\26_01_01_01_wash_disgust.wav,disgust
4675,data/training\Actor_26\26_01_01_01_week_disgust.wav,disgust
4676,data/training\Actor_26\26_01_01_01_wheat_disgust.wav,disgust
4677,data/training\Actor_26\26_01_01_01_when_disgust.wav,disgust
4678,data/training\Actor_26\26_01_01_01_which_disgust.wav,disgust
4679,data/training\Actor_26\26_01_01_01_whip_disgust.wav,disgust
4680,data/training\Actor_26\26_01_01_01_white_disgust.wav,disgust
4681,data/training\Actor_26\26_01_01_01_wife_disgust.wav,disgust
4682,data/training\Actor_26\26_01_01_01_wire_disgust.wav,disgust
4683,data/training\Actor_26\26_01_01_01_witch_disgust.wav,disgust
4684,data/training\Actor_26\26_01_01_01_yearn_disgust.wav,disgust
4685,data/training\Actor_26\26_01_01_01_yes_disgust.wav,disgust
4686,data/training\Actor_26\26_01_01_01_young_disgust.wav,disgust
4687,data/training\Actor_26\26_01_01_01_youth_disgust.wav,disgust
4688,data/training\Actor_01\01_01_01_01_dogs-sitting_ps.wav,ps
4689,data/training\Actor_01\01_01_01_01_kids-talking_ps.wav,ps
4690,data/training\Actor_01\01_01_01_02_dogs-sitting_ps.wav,ps
4691,data/training\Actor_01\01_01_01_02_kids-talking_ps.wav,ps
4692,data/training\Actor_01\01_01_02_01_dogs-sitting_ps.wav,ps
4693,data/training\Actor_01\01_01_02_01_kids-talking_ps.wav,ps
4694,data/training\Actor_01\01_01_02_02_dogs-sitting_ps.wav,ps
4695,data/training\Actor_01\01_01_02_02_kids-talking_ps.wav,ps
4696,data/training\Actor_02\02_01_01_01_dogs-sitting_ps.wav,ps
4697,data/training\Actor_02\02_01_01_01_kids-talking_ps.wav,ps
4698,data/training\Actor_02\02_01_01_02_dogs-sitting_ps.wav,ps
4699,data/training\Actor_02\02_01_01_02_kids-talking_ps.wav,ps
4700,data/training\Actor_02\02_01_02_01_dogs-sitting_ps.wav,ps
4701,data/training\Actor_02\02_01_02_01_kids-talking_ps.wav,ps
4702,data/training\Actor_02\02_01_02_02_dogs-sitting_ps.wav,ps
4703,data/training\Actor_02\02_01_02_02_kids-talking_ps.wav,ps
4704,data/training\Actor_03\03_01_01_01_dogs-sitting_ps.wav,ps
4705,data/training\Actor_03\03_01_01_01_kids-talking_ps.wav,ps
4706,data/training\Actor_03\03_01_01_02_dogs-sitting_ps.wav,ps
4707,data/training\Actor_03\03_01_01_02_kids-talking_ps.wav,ps
4708,data/training\Actor_03\03_01_02_01_dogs-sitting_ps.wav,ps
4709,data/training\Actor_03\03_01_02_01_kids-talking_ps.wav,ps
4710,data/training\Actor_03\03_01_02_02_dogs-sitting_ps.wav,ps
4711,data/training\Actor_03\03_01_02_02_kids-talking_ps.wav,ps
4712,data/training\Actor_04\04_01_01_01_dogs-sitting_ps.wav,ps
4713,data/training\Actor_04\04_01_01_01_kids-talking_ps.wav,ps
4714,data/training\Actor_04\04_01_01_02_dogs-sitting_ps.wav,ps
4715,data/training\Actor_04\04_01_01_02_kids-talking_ps.wav,ps
4716,data/training\Actor_04\04_01_02_01_dogs-sitting_ps.wav,ps
4717,data/training\Actor_04\04_01_02_01_kids-talking_ps.wav,ps
4718,data/training\Actor_04\04_01_02_02_dogs-sitting_ps.wav,ps
4719,data/training\Actor_04\04_01_02_02_kids-talking_ps.wav,ps
4720,data/training\Actor_05\05_01_01_01_dogs-sitting_ps.wav,ps
4721,data/training\Actor_05\05_01_01_01_kids-talking_ps.wav,ps
4722,data/training\Actor_05\05_01_01_02_dogs-sitting_ps.wav,ps
4723,data/training\Actor_05\05_01_01_02_kids-talking_ps.wav,ps
4724,data/training\Actor_05\05_01_02_01_dogs-sitting_ps.wav,ps
4725,data/training\Actor_05\05_01_02_01_kids-talking_ps.wav,ps
4726,data/training\Actor_05\05_01_02_02_dogs-sitting_ps.wav,ps
4727,data/training\Actor_05\05_01_02_02_kids-talking_ps.wav,ps
4728,data/training\Actor_06\06_01_01_01_dogs-sitting_ps.wav,ps
4729,data/training\Actor_06\06_01_01_01_kids-talking_ps.wav,ps
4730,data/training\Actor_06\06_01_01_02_dogs-sitting_ps.wav,ps
4731,data/training\Actor_06\06_01_01_02_kids-talking_ps.wav,ps
4732,data/training\Actor_06\06_01_02_01_dogs-sitting_ps.wav,ps
4733,data/training\Actor_06\06_01_02_01_kids-talking_ps.wav,ps
4734,data/training\Actor_06\06_01_02_02_dogs-sitting_ps.wav,ps
4735,data/training\Actor_06\06_01_02_02_kids-talking_ps.wav,ps
4736,data/training\Actor_07\07_01_01_01_dogs-sitting_ps.wav,ps
4737,data/training\Actor_07\07_01_01_01_kids-talking_ps.wav,ps
4738,data/training\Actor_07\07_01_01_02_dogs-sitting_ps.wav,ps
4739,data/training\Actor_07\07_01_01_02_kids-talking_ps.wav,ps
4740,data/training\Actor_07\07_01_02_01_dogs-sitting_ps.wav,ps
4741,data/training\Actor_07\07_01_02_01_kids-talking_ps.wav,ps
4742,data/training\Actor_07\07_01_02_02_dogs-sitting_ps.wav,ps
4743,data/training\Actor_07\07_01_02_02_kids-talking_ps.wav,ps
4744,data/training\Actor_08\08_01_01_01_dogs-sitting_ps.wav,ps
4745,data/training\Actor_08\08_01_01_01_kids-talking_ps.wav,ps
4746,data/training\Actor_08\08_01_01_02_dogs-sitting_ps.wav,ps
4747,data/training\Actor_08\08_01_01_02_kids-talking_ps.wav,ps
4748,data/training\Actor_08\08_01_02_01_dogs-sitting_ps.wav,ps
4749,data/training\Actor_08\08_01_02_01_kids-talking_ps.wav,ps
4750,data/training\Actor_08\08_01_02_02_dogs-sitting_ps.wav,ps
4751,data/training\Actor_08\08_01_02_02_kids-talking_ps.wav,ps
4752,data/training\Actor_09\09_01_01_01_dogs-sitting_ps.wav,ps
4753,data/training\Actor_09\09_01_01_01_kids-talking_ps.wav,ps
4754,data/training\Actor_09\09_01_01_02_dogs-sitting_ps.wav,ps
4755,data/training\Actor_09\09_01_01_02_kids-talking_ps.wav,ps
4756,data/training\Actor_09\09_01_02_01_dogs-sitting_ps.wav,ps
4757,data/training\Actor_09\09_01_02_01_kids-talking_ps.wav,ps
4758,data/training\Actor_09\09_01_02_02_dogs-sitting_ps.wav,ps
4759,data/training\Actor_09\09_01_02_02_kids-talking_ps.wav,ps
4760,data/training\Actor_10\10_01_01_01_dogs-sitting_ps.wav,ps
4761,data/training\Actor_10\10_01_01_01_kids-talking_ps.wav,ps
4762,data/training\Actor_10\10_01_01_02_dogs-sitting_ps.wav,ps
4763,data/training\Actor_10\10_01_01_02_kids-talking_ps.wav,ps
4764,data/training\Actor_10\10_01_02_01_dogs-sitting_ps.wav,ps
4765,data/training\Actor_10\10_01_02_01_kids-talking_ps.wav,ps
4766,data/training\Actor_10\10_01_02_02_dogs-sitting_ps.wav,ps
4767,data/training\Actor_10\10_01_02_02_kids-talking_ps.wav,ps
4768,data/training\Actor_11\11_01_01_01_dogs-sitting_ps.wav,ps
4769,data/training\Actor_11\11_01_01_01_kids-talking_ps.wav,ps
4770,data/training\Actor_11\11_01_01_02_dogs-sitting_ps.wav,ps
4771,data/training\Actor_11\11_01_01_02_kids-talking_ps.wav,ps
4772,data/training\Actor_11\11_01_02_01_dogs-sitting_ps.wav,ps
4773,data/training\Actor_11\11_01_02_01_kids-talking_ps.wav,ps
4774,data/training\Actor_11\11_01_02_02_dogs-sitting_ps.wav,ps
4775,data/training\Actor_11\11_01_02_02_kids-talking_ps.wav,ps
4776,data/training\Actor_12\12_01_01_01_dogs-sitting_ps.wav,ps
4777,data/training\Actor_12\12_01_01_01_kids-talking_ps.wav,ps
4778,data/training\Actor_12\12_01_01_02_dogs-sitting_ps.wav,ps
4779,data/training\Actor_12\12_01_01_02_kids-talking_ps.wav,ps
4780,data/training\Actor_12\12_01_02_01_dogs-sitting_ps.wav,ps
4781,data/training\Actor_12\12_01_02_01_kids-talking_ps.wav,ps
4782,data/training\Actor_12\12_01_02_02_dogs-sitting_ps.wav,ps
4783,data/training\Actor_12\12_01_02_02_kids-talking_ps.wav,ps
4784,data/training\Actor_13\13_01_01_01_dogs-sitting_ps.wav,ps
4785,data/training\Actor_13\13_01_01_01_kids-talking_ps.wav,ps
4786,data/training\Actor_13\13_01_01_02_dogs-sitting_ps.wav,ps
4787,data/training\Actor_13\13_01_01_02_kids-talking_ps.wav,ps
4788,data/training\Actor_13\13_01_02_01_dogs-sitting_ps.wav,ps
4789,data/training\Actor_13\13_01_02_01_kids-talking_ps.wav,ps
4790,data/training\Actor_13\13_01_02_02_dogs-sitting_ps.wav,ps
4791,data/training\Actor_13\13_01_02_02_kids-talking_ps.wav,ps
4792,data/training\Actor_18\18_01_01_01_dogs-sitting_ps.wav,ps
4793,data/training\Actor_18\18_01_01_01_kids-talking_ps.wav,ps
4794,data/training\Actor_18\18_01_01_02_dogs-sitting_ps.wav,ps
4795,data/training\Actor_18\18_01_01_02_kids-talking_ps.wav,ps
4796,data/training\Actor_18\18_01_02_01_dogs-sitting_ps.wav,ps
4797,data/training\Actor_18\18_01_02_01_kids-talking_ps.wav,ps
4798,data/training\Actor_18\18_01_02_02_dogs-sitting_ps.wav,ps
4799,data/training\Actor_18\18_01_02_02_kids-talking_ps.wav,ps
4800,data/training\Actor_19\19_01_01_01_dogs-sitting_ps.wav,ps
4801,data/training\Actor_19\19_01_01_01_kids-talking_ps.wav,ps
4802,data/training\Actor_19\19_01_01_02_dogs-sitting_ps.wav,ps
4803,data/training\Actor_19\19_01_01_02_kids-talking_ps.wav,ps
4804,data/training\Actor_19\19_01_02_01_dogs-sitting_ps.wav,ps
4805,data/training\Actor_19\19_01_02_01_kids-talking_ps.wav,ps
4806,data/training\Actor_19\19_01_02_02_dogs-sitting_ps.wav,ps
4807,data/training\Actor_19\19_01_02_02_kids-talking_ps.wav,ps
4808,data/training\Actor_20\20_01_01_01_dogs-sitting_ps.wav,ps
4809,data/training\Actor_20\20_01_01_01_kids-talking_ps.wav,ps
4810,data/training\Actor_20\20_01_01_02_dogs-sitting_ps.wav,ps
4811,data/training\Actor_20\20_01_01_02_kids-talking_ps.wav,ps
4812,data/training\Actor_20\20_01_02_01_dogs-sitting_ps.wav,ps
4813,data/training\Actor_20\20_01_02_01_kids-talking_ps.wav,ps
4814,data/training\Actor_20\20_01_02_02_dogs-sitting_ps.wav,ps
4815,data/training\Actor_20\20_01_02_02_kids-talking_ps.wav,ps
4816,data/training\Actor_21\21_01_01_01_dogs-sitting_ps.wav,ps
4817,data/training\Actor_21\21_01_01_01_kids-talking_ps.wav,ps
4818,data/training\Actor_21\21_01_01_02_dogs-sitting_ps.wav,ps
4819,data/training\Actor_21\21_01_01_02_kids-talking_ps.wav,ps
4820,data/training\Actor_21\21_01_02_01_dogs-sitting_ps.wav,ps
4821,data/training\Actor_21\21_01_02_01_kids-talking_ps.wav,ps
4822,data/training\Actor_21\21_01_02_02_dogs-sitting_ps.wav,ps
4823,data/training\Actor_21\21_01_02_02_kids-talking_ps.wav,ps
4824,data/training\Actor_22\22_01_01_01_dogs-sitting_ps.wav,ps
4825,data/training\Actor_22\22_01_01_01_kids-talking_ps.wav,ps
4826,data/training\Actor_22\22_01_01_02_dogs-sitting_ps.wav,ps
4827,data/training\Actor_22\22_01_01_02_kids-talking_ps.wav,ps
4828,data/training\Actor_22\22_01_02_01_dogs-sitting_ps.wav,ps
4829,data/training\Actor_22\22_01_02_01_kids-talking_ps.wav,ps
4830,data/training\Actor_22\22_01_02_02_dogs-sitting_ps.wav,ps
4831,data/training\Actor_22\22_01_02_02_kids-talking_ps.wav,ps
4832,data/training\Actor_23\23_01_01_01_dogs-sitting_ps.wav,ps
4833,data/training\Actor_23\23_01_01_01_kids-talking_ps.wav,ps
4834,data/training\Actor_23\23_01_01_02_dogs-sitting_ps.wav,ps
4835,data/training\Actor_23\23_01_01_02_kids-talking_ps.wav,ps
4836,data/training\Actor_23\23_01_02_01_dogs-sitting_ps.wav,ps
4837,data/training\Actor_23\23_01_02_01_kids-talking_ps.wav,ps
4838,data/training\Actor_23\23_01_02_02_dogs-sitting_ps.wav,ps
4839,data/training\Actor_23\23_01_02_02_kids-talking_ps.wav,ps
4840,data/training\Actor_24\24_01_01_01_dogs-sitting_ps.wav,ps
4841,data/training\Actor_24\24_01_01_01_kids-talking_ps.wav,ps
4842,data/training\Actor_24\24_01_01_02_dogs-sitting_ps.wav,ps
4843,data/training\Actor_24\24_01_01_02_kids-talking_ps.wav,ps
4844,data/training\Actor_24\24_01_02_01_dogs-sitting_ps.wav,ps
4845,data/training\Actor_24\24_01_02_01_kids-talking_ps.wav,ps
4846,data/training\Actor_24\24_01_02_02_dogs-sitting_ps.wav,ps
4847,data/training\Actor_24\24_01_02_02_kids-talking_ps.wav,ps
4848,data/training\Actor_25\25_01_01_01_fat_ps.wav,ps
4849,data/training\Actor_25\25_01_01_01_fit_ps.wav,ps
4850,data/training\Actor_25\25_01_01_01_five_ps.wav,ps
4851,data/training\Actor_25\25_01_01_01_food_ps.wav,ps
4852,data/training\Actor_25\25_01_01_01_gap_ps.wav,ps
4853,data/training\Actor_25\25_01_01_01_gas_ps.wav,ps
4854,data/training\Actor_25\25_01_01_01_gaze_ps.wav,ps
4855,data/training\Actor_25\25_01_01_01_germ_ps.wav,ps
4856,data/training\Actor_25\25_01_01_01_get_ps.wav,ps
4857,data/training\Actor_25\25_01_01_01_gin_ps.wav,ps
4858,data/training\Actor_25\25_01_01_01_goal_ps.wav,ps
4859,data/training\Actor_25\25_01_01_01_good_ps.wav,ps
4860,data/training\Actor_25\25_01_01_01_goose_ps.wav,ps
4861,data/training\Actor_25\25_01_01_01_gun_ps.wav,ps
4862,data/training\Actor_25\25_01_01_01_half_ps.wav,ps
4863,data/training\Actor_25\25_01_01_01_hall_ps.wav,ps
4864,data/training\Actor_25\25_01_01_01_hash_ps.wav,ps
4865,data/training\Actor_25\25_01_01_01_hate_ps.wav,ps
4866,data/training\Actor_25\25_01_01_01_have_ps.wav,ps
4867,data/training\Actor_25\25_01_01_01_haze_ps.wav,ps
4868,data/training\Actor_25\25_01_01_01_hire_ps.wav,ps
4869,data/training\Actor_25\25_01_01_01_hit_ps.wav,ps
4870,data/training\Actor_25\25_01_01_01_hole_ps.wav,ps
4871,data/training\Actor_25\25_01_01_01_home_ps.wav,ps
4872,data/training\Actor_25\25_01_01_01_hurl_ps.wav,ps
4873,data/training\Actor_25\25_01_01_01_hush_ps.wav,ps
4874,data/training\Actor_25\25_01_01_01_jail_ps.wav,ps
4875,data/training\Actor_25\25_01_01_01_jar_ps.wav,ps
4876,data/training\Actor_25\25_01_01_01_join_ps.wav,ps
4877,data/training\Actor_25\25_01_01_01_judge_ps.wav,ps
4878,data/training\Actor_25\25_01_01_01_jug_ps.wav,ps
4879,data/training\Actor_25\25_01_01_01_juice_ps.wav,ps
4880,data/training\Actor_25\25_01_01_01_keen_ps.wav,ps
4881,data/training\Actor_25\25_01_01_01_keep_ps.wav,ps
4882,data/training\Actor_25\25_01_01_01_keg_ps.wav,ps
4883,data/training\Actor_25\25_01_01_01_kick_ps.wav,ps
4884,data/training\Actor_25\25_01_01_01_kill_ps.wav,ps
4885,data/training\Actor_25\25_01_01_01_king_ps.wav,ps
4886,data/training\Actor_25\25_01_01_01_kite_ps.wav,ps
